"","SDG","Estimate","Std.Error","Demographic","Year","Data","District","Direction","Label","Order","SDG_Achievement"
"879","four.antenatal",18.17,0.016514552139423,"RICHER","2010","DHS","KIREHE",2,"Four Antenatal Visits",16,18.17
"880","four.antenatal",50,0,"RICHEST","2010","DHS","KIREHE",2,"Four Antenatal Visits",16,50
"881","met.need.contraceptive",58.58,0.0950310152617024,"TOTAL","2010","DHS","KIREHE",2,"Met Need for Contraceptive",17,58.58
"882","met.need.contraceptive",58.58,0.0950310152617024,"RURAL","2010","DHS","KIREHE",2,"Met Need for Contraceptive",17,58.58
"883","met.need.contraceptive",100,0,"POOREST","2010","DHS","KIREHE",2,"Met Need for Contraceptive",17,100
"884","met.need.contraceptive",75.12,0.249994556887159,"POORER","2010","DHS","KIREHE",2,"Met Need for Contraceptive",17,75.12
"885","met.need.contraceptive",44.42,0.0493304763322115,"MIDDLE","2010","DHS","KIREHE",2,"Met Need for Contraceptive",17,44.42
"886","met.need.contraceptive",44.33,0.245633056583985,"RICHER","2010","DHS","KIREHE",2,"Met Need for Contraceptive",17,44.33
"887","met.need.contraceptive",66.77,0.222910258412351,"RICHEST","2010","DHS","KIREHE",2,"Met Need for Contraceptive",17,66.77
"888","skilled.delivery",65.88,0.0681803336964979,"TOTAL","2010","DHS","KIREHE",2,"Skilled Individual at Delivery of Child",NA,65.88
"889","skilled.delivery",85.01,0.0200369448236295,"MALE","2010","DHS","KIREHE",2,"Skilled Individual at Delivery of Child",NA,85.01
"890","skilled.delivery",49.96,0.083202059045823,"FEMALE","2010","DHS","KIREHE",2,"Skilled Individual at Delivery of Child",NA,49.96
"891","skilled.delivery",65.88,0.0681803336964979,"RURAL","2010","DHS","KIREHE",2,"Skilled Individual at Delivery of Child",NA,65.88
"892","skilled.delivery",79.89,0.240443337883554,"POOREST","2010","DHS","KIREHE",2,"Skilled Individual at Delivery of Child",NA,79.89
"893","skilled.delivery",28.59,0.0408699062431035,"POORER","2010","DHS","KIREHE",2,"Skilled Individual at Delivery of Child",NA,28.59
"894","skilled.delivery",66.67,1.38777878078145e-17,"MIDDLE","2010","DHS","KIREHE",2,"Skilled Individual at Delivery of Child",NA,66.67
"895","skilled.delivery",73.28,0.115481182282962,"RICHER","2010","DHS","KIREHE",2,"Skilled Individual at Delivery of Child",NA,73.28
"896","skilled.delivery",100,0,"RICHEST","2010","DHS","KIREHE",2,"Skilled Individual at Delivery of Child",NA,100
"897","mal.nourished.children",59.3,0.101760188849089,"TOTAL","2010","DHS","MUHANGA",1,"Under 5 Malnutrition",3,40.7
"898","mal.nourished.children",80.24,0.117089964726976,"MALE","2010","DHS","MUHANGA",1,"Under 5 Malnutrition",3,19.76
"899","mal.nourished.children",41.69,0.0137900152380779,"FEMALE","2010","DHS","MUHANGA",1,"Under 5 Malnutrition",3,58.31
"900","mal.nourished.children",59.3,0.101760188849089,"RURAL","2010","DHS","MUHANGA",1,"Under 5 Malnutrition",3,40.7
"901","mal.nourished.children",64.55,0.129584204963379,"POOREST","2010","DHS","MUHANGA",1,"Under 5 Malnutrition",3,35.45
"902","mal.nourished.children",24.49,0.249897604366943,"POORER","2010","DHS","MUHANGA",1,"Under 5 Malnutrition",3,75.51
"903","mal.nourished.children",100,0,"MIDDLE","2010","DHS","MUHANGA",1,"Under 5 Malnutrition",3,0
"904","mal.nourished.children",0,0,"RICHER","2010","DHS","MUHANGA",1,"Under 5 Malnutrition",3,100
"905","mal.nourished.children",100,0,"RICHEST","2010","DHS","MUHANGA",1,"Under 5 Malnutrition",3,0
"906","underweight",34.16,0.0962603578647617,"TOTAL","2010","DHS","MUHANGA",1,"Underweight",4,65.84
"907","underweight",8.16,0.0832991987260979,"FEMALE","2010","DHS","MUHANGA",1,"Underweight",4,91.84
"908","underweight",54.69,0.0732886456625793,"MALE","2010","DHS","MUHANGA",1,"Underweight",4,45.31
"909","underweight",34.16,0.0962603578647617,"RURAL","2010","DHS","MUHANGA",1,"Underweight",4,65.84
"910","underweight",36.95,0.186222331818576,"POOREST","2010","DHS","MUHANGA",1,"Underweight",4,63.05
"911","underweight",39.65,0.0401021286793391,"POORER","2010","DHS","MUHANGA",1,"Underweight",4,60.35
"912","underweight",32.79,0.142990767569946,"MIDDLE","2010","DHS","MUHANGA",1,"Underweight",4,67.21
"913","underweight",22.1,2.77555756156289e-17,"RICHER","2010","DHS","MUHANGA",1,"Underweight",4,77.9
"914","underweight",33.15,2.77555756156289e-17,"RICHEST","2010","DHS","MUHANGA",1,"Underweight",4,66.85
"915","overweight",1.8,0.0167498658437337,"TOTAL","2010","DHS","MUHANGA",1,"Overweight",5,98.2
"916","overweight",4.08,0.041649599363049,"FEMALE","2010","DHS","MUHANGA",1,"Overweight",5,95.92
"917","overweight",0,0,"MALE","2010","DHS","MUHANGA",1,"Overweight",5,100
"918","overweight",1.8,0.0167498658437337,"RURAL","2010","DHS","MUHANGA",1,"Overweight",5,98.2
"919","overweight",0,0,"POOREST","2010","DHS","MUHANGA",1,"Overweight",5,100
"920","overweight",0,0,"POORER","2010","DHS","MUHANGA",1,"Overweight",5,100
"921","overweight",0,0,"MIDDLE","2010","DHS","MUHANGA",1,"Overweight",5,100
"922","overweight",0,0,"RICHER","2010","DHS","MUHANGA",1,"Overweight",5,100
"923","overweight",33.7,0,"RICHEST","2010","DHS","MUHANGA",1,"Overweight",5,66.3
"924","bednet",91.56,0.0512610470496295,"TOTAL","2010","DHS","MUHANGA",2,"Use Bednets",11,91.56
"925","bednet",95.71,0.00787979834901378,"MALE","2010","DHS","MUHANGA",2,"Use Bednets",11,95.71
"926","bednet",87.48,0.0952704579392422,"FEMALE","2010","DHS","MUHANGA",2,"Use Bednets",11,87.48
"927","bednet",91.56,0.0512610470496295,"RURAL","2010","DHS","MUHANGA",2,"Use Bednets",11,91.56
"928","bednet",87.78,0.0786029950030365,"POOREST","2010","DHS","MUHANGA",2,"Use Bednets",11,87.78
"929","bednet",76.17,0.152086306855932,"POORER","2010","DHS","MUHANGA",2,"Use Bednets",11,76.17
"930","bednet",100,0,"MIDDLE","2010","DHS","MUHANGA",2,"Use Bednets",11,100
"931","bednet",100,5.04796637820785e-17,"RICHER","2010","DHS","MUHANGA",2,"Use Bednets",11,100
"932","bednet",100,0,"RICHEST","2010","DHS","MUHANGA",2,"Use Bednets",11,100
"933","one.or.more.antenatal",96.09,0.0323294073850063,"TOTAL","2010","DHS","MUHANGA",2,"One or More Antenatal Visits",15,96.09
"934","one.or.more.antenatal",100,0,"MALE","2010","DHS","MUHANGA",2,"One or More Antenatal Visits",15,100
"935","one.or.more.antenatal",93.21,0.0620292345415421,"FEMALE","2010","DHS","MUHANGA",2,"One or More Antenatal Visits",15,93.21
"936","one.or.more.antenatal",96.09,0.0323294073850063,"RURAL","2010","DHS","MUHANGA",2,"One or More Antenatal Visits",15,96.09
"937","one.or.more.antenatal",92.75,0.0504147709333492,"POOREST","2010","DHS","MUHANGA",2,"One or More Antenatal Visits",15,92.75
"938","one.or.more.antenatal",100,3.49965567138915e-17,"POORER","2010","DHS","MUHANGA",2,"One or More Antenatal Visits",15,100
"939","one.or.more.antenatal",100,0,"MIDDLE","2010","DHS","MUHANGA",2,"One or More Antenatal Visits",15,100
"940","one.or.more.antenatal",100,3.49965567138915e-17,"RICHER","2010","DHS","MUHANGA",2,"One or More Antenatal Visits",15,100
"941","one.or.more.antenatal",100,0,"RICHEST","2010","DHS","MUHANGA",2,"One or More Antenatal Visits",15,100
"942","four.antenatal",23.16,0.041146518490008,"TOTAL","2010","DHS","MUHANGA",2,"Four Antenatal Visits",16,23.16
"943","four.antenatal",26.94,0.163412590632053,"MALE","2010","DHS","MUHANGA",2,"Four Antenatal Visits",16,26.94
"944","four.antenatal",20.38,0.186087703624626,"FEMALE","2010","DHS","MUHANGA",2,"Four Antenatal Visits",16,20.38
"945","four.antenatal",23.16,0.041146518490008,"RURAL","2010","DHS","MUHANGA",2,"Four Antenatal Visits",16,23.16
"946","four.antenatal",21.74,0.151244312800048,"POOREST","2010","DHS","MUHANGA",2,"Four Antenatal Visits",16,21.74
"947","four.antenatal",0,0,"POORER","2010","DHS","MUHANGA",2,"Four Antenatal Visits",16,0
"948","four.antenatal",20.16,0.0780598990356471,"MIDDLE","2010","DHS","MUHANGA",2,"Four Antenatal Visits",16,20.16
"949","four.antenatal",65.76,0.450317873329601,"RICHER","2010","DHS","MUHANGA",2,"Four Antenatal Visits",16,65.76
"950","four.antenatal",0,0,"RICHEST","2010","DHS","MUHANGA",2,"Four Antenatal Visits",16,0
"951","met.need.contraceptive",41.84,0.083299198726098,"TOTAL","2010","DHS","MUHANGA",2,"Met Need for Contraceptive",17,41.84
"952","met.need.contraceptive",41.84,0.083299198726098,"RURAL","2010","DHS","MUHANGA",2,"Met Need for Contraceptive",17,41.84
"953","met.need.contraceptive",50.34,0.166598397452196,"POOREST","2010","DHS","MUHANGA",2,"Met Need for Contraceptive",17,50.34
"954","met.need.contraceptive",0,0,"POORER","2010","DHS","MUHANGA",2,"Met Need for Contraceptive",17,0
"955","met.need.contraceptive",33.33,2.77555756156289e-17,"MIDDLE","2010","DHS","MUHANGA",2,"Met Need for Contraceptive",17,33.33
"956","met.need.contraceptive",50,0,"RICHER","2010","DHS","MUHANGA",2,"Met Need for Contraceptive",17,50
"957","met.need.contraceptive",0,0,"RICHEST","2010","DHS","MUHANGA",2,"Met Need for Contraceptive",17,0
"958","skilled.delivery",78.31,0.130577437832297,"TOTAL","2010","DHS","MUHANGA",2,"Skilled Individual at Delivery of Child",NA,78.31
"959","skilled.delivery",68.02,0.196424110457793,"MALE","2010","DHS","MUHANGA",2,"Skilled Individual at Delivery of Child",NA,68.02
"960","skilled.delivery",86.8,0.0781203022467959,"FEMALE","2010","DHS","MUHANGA",2,"Skilled Individual at Delivery of Child",NA,86.8
"961","skilled.delivery",78.31,0.130577437832297,"RURAL","2010","DHS","MUHANGA",2,"Skilled Individual at Delivery of Child",NA,78.31
"962","skilled.delivery",66.33,0.163277119037574,"POOREST","2010","DHS","MUHANGA",2,"Skilled Individual at Delivery of Child",NA,66.33
"963","skilled.delivery",100,0,"POORER","2010","DHS","MUHANGA",2,"Skilled Individual at Delivery of Child",NA,100
"964","skilled.delivery",87.44,0.0303100502264401,"MIDDLE","2010","DHS","MUHANGA",2,"Skilled Individual at Delivery of Child",NA,87.44
"965","skilled.delivery",100,0,"RICHER","2010","DHS","MUHANGA",2,"Skilled Individual at Delivery of Child",NA,100
"966","skilled.delivery",100,0,"RICHEST","2010","DHS","MUHANGA",2,"Skilled Individual at Delivery of Child",NA,100
"967","mal.nourished.children",25.33,0.0928255874636991,"TOTAL","2010","DHS","MUSANZE",1,"Under 5 Malnutrition",3,74.67
"968","mal.nourished.children",44.01,0.336099229480107,"MALE","2010","DHS","MUSANZE",1,"Under 5 Malnutrition",3,55.99
"969","mal.nourished.children",11.28,0.0474668359082064,"FEMALE","2010","DHS","MUSANZE",1,"Under 5 Malnutrition",3,88.72
"970","mal.nourished.children",25.33,0.0928255874636991,"URBAN","2010","DHS","MUSANZE",1,"Under 5 Malnutrition",3,74.67
"971","mal.nourished.children",100,0,"POOREST","2010","DHS","MUSANZE",1,"Under 5 Malnutrition",3,0
"972","mal.nourished.children",50,0,"MIDDLE","2010","DHS","MUSANZE",1,"Under 5 Malnutrition",3,50
"973","mal.nourished.children",0,0,"RICHER","2010","DHS","MUSANZE",1,"Under 5 Malnutrition",3,100
"974","mal.nourished.children",8.09,0.0701729395884806,"RICHEST","2010","DHS","MUSANZE",1,"Under 5 Malnutrition",3,91.91
"975","underweight",8.37,0.0634975725019517,"TOTAL","2010","DHS","MUSANZE",1,"Underweight",4,91.63
"976","underweight",0,0,"FEMALE","2010","DHS","MUSANZE",1,"Underweight",4,100
"977","underweight",16.35,0.0999134676307254,"MALE","2010","DHS","MUSANZE",1,"Underweight",4,83.65
"978","underweight",8.37,0.0634975725019517,"URBAN","2010","DHS","MUSANZE",1,"Underweight",4,91.63
"979","underweight",0,0,"POOREST","2010","DHS","MUSANZE",1,"Underweight",4,100
"980","underweight",49.93,2.77555756156289e-17,"MIDDLE","2010","DHS","MUSANZE",1,"Underweight",4,50.07
"981","underweight",0,0,"RICHER","2010","DHS","MUSANZE",1,"Underweight",4,100
"982","underweight",6.82,0.0485704603217571,"RICHEST","2010","DHS","MUSANZE",1,"Underweight",4,93.18
"983","overweight",0,0,"TOTAL","2010","DHS","MUSANZE",1,"Overweight",5,100
"984","overweight",0,0,"FEMALE","2010","DHS","MUSANZE",1,"Overweight",5,100
"985","overweight",0,0,"MALE","2010","DHS","MUSANZE",1,"Overweight",5,100
"986","overweight",0,0,"URBAN","2010","DHS","MUSANZE",1,"Overweight",5,100
"987","overweight",0,0,"POOREST","2010","DHS","MUSANZE",1,"Overweight",5,100
"988","overweight",0,0,"MIDDLE","2010","DHS","MUSANZE",1,"Overweight",5,100
"989","overweight",0,0,"RICHER","2010","DHS","MUSANZE",1,"Overweight",5,100
"990","overweight",0,0,"RICHEST","2010","DHS","MUSANZE",1,"Overweight",5,100
"991","bednet",86.61,0.0355323739194656,"TOTAL","2010","DHS","MUSANZE",2,"Use Bednets",11,86.61
"992","bednet",86.04,0.0375756448440763,"MALE","2010","DHS","MUSANZE",2,"Use Bednets",11,86.04
"993","bednet",87.13,0.0344621835774513,"FEMALE","2010","DHS","MUSANZE",2,"Use Bednets",11,87.13
"994","bednet",86.61,0.0355323739194656,"URBAN","2010","DHS","MUSANZE",2,"Use Bednets",11,86.61
"995","bednet",100,0,"POOREST","2010","DHS","MUSANZE",2,"Use Bednets",11,100
"996","bednet",100,0,"MIDDLE","2010","DHS","MUSANZE",2,"Use Bednets",11,100
"997","bednet",88.24,1.38777878078145e-17,"RICHER","2010","DHS","MUSANZE",2,"Use Bednets",11,88.24
"998","bednet",85.61,0.0540314074179396,"RICHEST","2010","DHS","MUSANZE",2,"Use Bednets",11,85.61
"999","one.or.more.antenatal",100,0,"TOTAL","2010","DHS","MUSANZE",2,"One or More Antenatal Visits",15,100
"1000","one.or.more.antenatal",100,0,"MALE","2010","DHS","MUSANZE",2,"One or More Antenatal Visits",15,100
"1001","one.or.more.antenatal",100,0,"FEMALE","2010","DHS","MUSANZE",2,"One or More Antenatal Visits",15,100
"1002","one.or.more.antenatal",100,0,"URBAN","2010","DHS","MUSANZE",2,"One or More Antenatal Visits",15,100
"1003","one.or.more.antenatal",100,0,"POOREST","2010","DHS","MUSANZE",2,"One or More Antenatal Visits",15,100
"1004","one.or.more.antenatal",100,0,"MIDDLE","2010","DHS","MUSANZE",2,"One or More Antenatal Visits",15,100
"1005","one.or.more.antenatal",100,0,"RICHER","2010","DHS","MUSANZE",2,"One or More Antenatal Visits",15,100
"1006","one.or.more.antenatal",100,0,"RICHEST","2010","DHS","MUSANZE",2,"One or More Antenatal Visits",15,100
"1007","four.antenatal",53.74,0.229666284134578,"TOTAL","2010","DHS","MUSANZE",2,"Four Antenatal Visits",16,53.74
"1008","four.antenatal",74.85,0.0431052412443755,"MALE","2010","DHS","MUSANZE",2,"Four Antenatal Visits",16,74.85
"1009","four.antenatal",29.53,0.132347129441472,"FEMALE","2010","DHS","MUSANZE",2,"Four Antenatal Visits",16,29.53
"1010","four.antenatal",53.74,0.229666284134578,"URBAN","2010","DHS","MUSANZE",2,"Four Antenatal Visits",16,53.74
"1011","four.antenatal",0,0,"POOREST","2010","DHS","MUSANZE",2,"Four Antenatal Visits",16,0
"1012","four.antenatal",0,0,"MIDDLE","2010","DHS","MUSANZE",2,"Four Antenatal Visits",16,0
"1013","four.antenatal",25,2.77555756156289e-17,"RICHER","2010","DHS","MUSANZE",2,"Four Antenatal Visits",16,25
"1014","four.antenatal",68.26,0.142934061521424,"RICHEST","2010","DHS","MUSANZE",2,"Four Antenatal Visits",16,68.26
"1015","met.need.contraceptive",56.86,0.0807276539937986,"TOTAL","2010","DHS","MUSANZE",2,"Met Need for Contraceptive",17,56.86
"1016","met.need.contraceptive",56.86,0.0807276539937986,"URBAN","2010","DHS","MUSANZE",2,"Met Need for Contraceptive",17,56.86
"1017","met.need.contraceptive",100,0,"POOREST","2010","DHS","MUSANZE",2,"Met Need for Contraceptive",17,100
"1018","met.need.contraceptive",100,0,"MIDDLE","2010","DHS","MUSANZE",2,"Met Need for Contraceptive",17,100
"1019","met.need.contraceptive",50,0,"RICHER","2010","DHS","MUSANZE",2,"Met Need for Contraceptive",17,50
"1020","met.need.contraceptive",52.77,0.162056944920318,"RICHEST","2010","DHS","MUSANZE",2,"Met Need for Contraceptive",17,52.77
"1021","skilled.delivery",84.04,0.0474878011327689,"TOTAL","2010","DHS","MUSANZE",2,"Skilled Individual at Delivery of Child",NA,84.04
"1022","skilled.delivery",77.82,0.0127217370793215,"MALE","2010","DHS","MUSANZE",2,"Skilled Individual at Delivery of Child",NA,77.82
"1023","skilled.delivery",92.27,0.0111524837254803,"FEMALE","2010","DHS","MUSANZE",2,"Skilled Individual at Delivery of Child",NA,92.27
"1024","skilled.delivery",84.04,0.0474878011327689,"URBAN","2010","DHS","MUSANZE",2,"Skilled Individual at Delivery of Child",NA,84.04
"1025","skilled.delivery",100,0,"POOREST","2010","DHS","MUSANZE",2,"Skilled Individual at Delivery of Child",NA,100
"1026","skilled.delivery",66.67,8.32667268468868e-17,"MIDDLE","2010","DHS","MUSANZE",2,"Skilled Individual at Delivery of Child",NA,66.67
"1027","skilled.delivery",75,2.77555756156289e-17,"RICHER","2010","DHS","MUSANZE",2,"Skilled Individual at Delivery of Child",NA,75
"1028","skilled.delivery",86.71,0.100963264921355,"RICHEST","2010","DHS","MUSANZE",2,"Skilled Individual at Delivery of Child",NA,86.71
"1029","mal.nourished.children",21.88,0.0870431931376394,"TOTAL","2010","DHS","NGOMA",1,"Under 5 Malnutrition",3,78.12
"1030","mal.nourished.children",16.33,0.0865630675166931,"MALE","2010","DHS","NGOMA",1,"Under 5 Malnutrition",3,83.67
"1031","mal.nourished.children",32.49,0.210731310195123,"FEMALE","2010","DHS","NGOMA",1,"Under 5 Malnutrition",3,67.51
"1032","mal.nourished.children",21.88,0.0870431931376394,"RURAL","2010","DHS","NGOMA",1,"Under 5 Malnutrition",3,78.12
"1033","mal.nourished.children",0,0,"POOREST","2010","DHS","NGOMA",1,"Under 5 Malnutrition",3,100
"1034","mal.nourished.children",0,0,"POORER","2010","DHS","NGOMA",1,"Under 5 Malnutrition",3,100
"1035","mal.nourished.children",100,0,"MIDDLE","2010","DHS","NGOMA",1,"Under 5 Malnutrition",3,0
"1036","mal.nourished.children",29.28,0.185491040939743,"RICHER","2010","DHS","NGOMA",1,"Under 5 Malnutrition",3,70.72
"1037","mal.nourished.children",0,0,"RICHEST","2010","DHS","NGOMA",1,"Under 5 Malnutrition",3,100
"1038","underweight",9.03,0.0164607863604544,"TOTAL","2010","DHS","NGOMA",1,"Underweight",4,90.97
"1039","underweight",9.1,0.107470370956282,"FEMALE","2010","DHS","NGOMA",1,"Underweight",4,90.9
"1040","underweight",8.96,0.0668058704594126,"MALE","2010","DHS","NGOMA",1,"Underweight",4,91.04
"1041","underweight",9.03,0.0164607863604544,"RURAL","2010","DHS","NGOMA",1,"Underweight",4,90.97
"1042","underweight",0,0,"POOREST","2010","DHS","NGOMA",1,"Underweight",4,100
"1043","underweight",11.38,0.0718896166062058,"POORER","2010","DHS","NGOMA",1,"Underweight",4,88.62
"1044","underweight",16.64,2.08166817117217e-17,"MIDDLE","2010","DHS","NGOMA",1,"Underweight",4,83.36
"1045","underweight",8.81,0.0754879045068262,"RICHER","2010","DHS","NGOMA",1,"Underweight",4,91.19
"1046","underweight",0,0,"RICHEST","2010","DHS","NGOMA",1,"Underweight",4,100
"1047","overweight",0,0,"TOTAL","2010","DHS","NGOMA",1,"Overweight",5,100
"1048","overweight",0,0,"FEMALE","2010","DHS","NGOMA",1,"Overweight",5,100
"1049","overweight",0,0,"MALE","2010","DHS","NGOMA",1,"Overweight",5,100
"1050","overweight",0,0,"RURAL","2010","DHS","NGOMA",1,"Overweight",5,100
"1051","overweight",0,0,"POOREST","2010","DHS","NGOMA",1,"Overweight",5,100
"1052","overweight",0,0,"POORER","2010","DHS","NGOMA",1,"Overweight",5,100
"1053","overweight",0,0,"MIDDLE","2010","DHS","NGOMA",1,"Overweight",5,100
"1054","overweight",0,0,"RICHER","2010","DHS","NGOMA",1,"Overweight",5,100
"1055","overweight",0,0,"RICHEST","2010","DHS","NGOMA",1,"Overweight",5,100
"1056","bednet",92.66,0.0570946938951487,"TOTAL","2010","DHS","NGOMA",2,"Use Bednets",11,92.66
"1057","bednet",90.27,0.0827208842102492,"MALE","2010","DHS","NGOMA",2,"Use Bednets",11,90.27
"1058","bednet",95.26,0.0268401782328415,"FEMALE","2010","DHS","NGOMA",2,"Use Bednets",11,95.26
"1059","bednet",92.66,0.0570946938951487,"RURAL","2010","DHS","NGOMA",2,"Use Bednets",11,92.66
"1060","bednet",49.22,0.196600593723862,"POOREST","2010","DHS","NGOMA",2,"Use Bednets",11,49.22
"1061","bednet",93.23,0.0827045445158817,"POORER","2010","DHS","NGOMA",2,"Use Bednets",11,93.23
"1062","bednet",84.07,0.0938436366213526,"MIDDLE","2010","DHS","NGOMA",2,"Use Bednets",11,84.07
"1063","bednet",100,0,"RICHER","2010","DHS","NGOMA",2,"Use Bednets",11,100
"1064","bednet",100,0,"RICHEST","2010","DHS","NGOMA",2,"Use Bednets",11,100
