"","X1","SDG","Estimate","Std.Error","Demographic","Year","Data","District","Direction","Label","Order","SDG_Achievement"
"2314",3335,"improved.sanitation",69.45,0.0237173001466135,"POOR",2011,"EICV","NYABIHU",2,"Improved Sanitation",9,69.45
"2315",3336,"improved.sanitation",76.03,0.0118148099520959,"NON-POOR",2011,"EICV","NYABIHU",2,"Improved Sanitation",9,76.03
"2316",3337,"electric.lighting",12.14,0.00789412244619223,"TOTAL",2011,"EICV","NYABIHU",2,"Electricity",10,12.14
"2317",3338,"electric.lighting",14,0.0124582829142913,"MALE",2011,"EICV","NYABIHU",2,"Electricity",10,14
"2318",3339,"electric.lighting",10.46,0.00986354028356182,"FEMALE",2011,"EICV","NYABIHU",2,"Electricity",10,10.46
"2319",3340,"electric.lighting",12.14,0.00789412244619223,"RURAL",2011,"EICV","NYABIHU",2,"Electricity",10,12.14
"2320",3341,"electric.lighting",6.22,0.0142368619897983,"SEVERELY-POOR",2011,"EICV","NYABIHU",2,"Electricity",10,6.22
"2321",3342,"electric.lighting",4.53,0.0117976812752471,"POOR",2011,"EICV","NYABIHU",2,"Electricity",10,4.53
"2322",3343,"electric.lighting",14.89,0.0102962756435595,"NON-POOR",2011,"EICV","NYABIHU",2,"Electricity",10,14.89
"2323",3344,"primary.attendance",93.73,0.0135505145273603,"TOTAL",2011,"EICV","NYABIHU",2,"Primary Education",12,93.73
"2324",3345,"primary.attendance",93.15,0.0167746807965277,"MALE",2011,"EICV","NYABIHU",2,"Primary Education",12,93.15
"2325",3346,"primary.attendance",94.36,0.0216977019130224,"FEMALE",2011,"EICV","NYABIHU",2,"Primary Education",12,94.36
"2326",3347,"primary.attendance",93.73,0.0135505145273603,"RURAL",2011,"EICV","NYABIHU",2,"Primary Education",12,93.73
"2327",3348,"primary.attendance",88.44,0.0386744691036166,"SEVERELY-POOR",2011,"EICV","NYABIHU",2,"Primary Education",12,88.44
"2328",3349,"primary.attendance",94.14,0.0258420966842584,"POOR",2011,"EICV","NYABIHU",2,"Primary Education",12,94.14
"2329",3350,"primary.attendance",94.86,0.017012329891962,"NON-POOR",2011,"EICV","NYABIHU",2,"Primary Education",12,94.86
"2330",3351,"secondary.attendance",20.37,0.0228576068738594,"TOTAL",2011,"EICV","NYABIHU",2,"Secondary Education",13,20.37
"2331",3352,"secondary.attendance",22.02,0.0333360433557551,"MALE",2011,"EICV","NYABIHU",2,"Secondary Education",13,22.02
"2332",3353,"secondary.attendance",18.81,0.0312572228878966,"FEMALE",2011,"EICV","NYABIHU",2,"Secondary Education",13,18.81
"2333",3354,"secondary.attendance",20.37,0.0228576068738594,"RURAL",2011,"EICV","NYABIHU",2,"Secondary Education",13,20.37
"2334",3355,"secondary.attendance",9.09,0.0389985390038779,"SEVERELY-POOR",2011,"EICV","NYABIHU",2,"Secondary Education",13,9.09
"2335",3356,"secondary.attendance",11.19,0.0407426780530118,"POOR",2011,"EICV","NYABIHU",2,"Secondary Education",13,11.19
"2336",3357,"secondary.attendance",24.6,0.0297413833959945,"NON-POOR",2011,"EICV","NYABIHU",2,"Secondary Education",13,24.6
"2337",3358,"literacy",57.04,0.0178229014930991,"TOTAL",2011,"EICV","NYABIHU",2,"Literacy",14,57.04
"2338",3359,"literacy",64.06,0.0272432249669039,"MALE",2011,"EICV","NYABIHU",2,"Literacy",14,64.06
"2339",3360,"literacy",52.43,0.0234392164428183,"FEMALE",2011,"EICV","NYABIHU",2,"Literacy",14,52.43
"2340",3361,"literacy",57.04,0.0178229014930991,"RURAL",2011,"EICV","NYABIHU",2,"Literacy",14,57.04
"2341",3362,"literacy",44.76,0.0478312921642102,"SEVERELY-POOR",2011,"EICV","NYABIHU",2,"Literacy",14,44.76
"2342",3363,"literacy",55.69,0.0410807441370603,"POOR",2011,"EICV","NYABIHU",2,"Literacy",14,55.69
"2343",3364,"literacy",59.38,0.0214736533070181,"NON-POOR",2011,"EICV","NYABIHU",2,"Literacy",14,59.38
"2344",3365,"poor",37.59,0.0100961311117211,"TOTAL",2011,"EICV","NYAGATARE",1,"Poverty",1,62.41
"2345",3366,"poor",37.2,0.0143284259712136,"MALE",2011,"EICV","NYAGATARE",1,"Poverty",1,62.8
"2346",3367,"poor",37.96,0.0142228739526401,"FEMALE",2011,"EICV","NYAGATARE",1,"Poverty",1,62.04
"2347",3369,"poor",38.48,0.0102454976981903,"RURAL",2011,"EICV","NYAGATARE",1,"Poverty",1,61.52
"2348",3370,"severely.poor",18.98,0.0081055150598325,"TOTAL",2011,"EICV","NYAGATARE",1,"Severe Poverty",2,81.02
"2349",3371,"severely.poor",18.93,0.0114446140966994,"MALE",2011,"EICV","NYAGATARE",1,"Severe Poverty",2,81.07
"2350",3372,"severely.poor",19.02,0.0114769059780457,"FEMALE",2011,"EICV","NYAGATARE",1,"Severe Poverty",2,80.98
"2351",3374,"severely.poor",19.43,0.00826934643486302,"RURAL",2011,"EICV","NYAGATARE",1,"Severe Poverty",2,80.57
"2352",3375,"health.insurance",75.83,0.00932971078856862,"TOTAL",2011,"EICV","NYAGATARE",2,"Have Health Insurance",6,75.83
"2353",3376,"health.insurance",76.24,0.0133006280936881,"MALE",2011,"EICV","NYAGATARE",2,"Have Health Insurance",6,76.24
"2354",3377,"health.insurance",75.43,0.0130904145682333,"FEMALE",2011,"EICV","NYAGATARE",2,"Have Health Insurance",6,75.43
"2355",3378,"health.insurance",85.71,0.0539953194312154,"URBAN",2011,"EICV","NYAGATARE",2,"Have Health Insurance",6,85.71
"2356",3379,"health.insurance",75.59,0.0094543379700703,"RURAL",2011,"EICV","NYAGATARE",2,"Have Health Insurance",6,75.59
"2357",3380,"health.insurance",64.38,0.0231115852227248,"SEVERELY-POOR",2011,"EICV","NYAGATARE",2,"Have Health Insurance",6,64.38
"2358",3381,"health.insurance",67.1,0.0234333559899076,"POOR",2011,"EICV","NYAGATARE",2,"Have Health Insurance",6,67.1
"2359",3382,"health.insurance",81.91,0.0108115726012776,"NON-POOR",2011,"EICV","NYAGATARE",2,"Have Health Insurance",6,81.91
"2360",3383,"care.when.ill",50.02,0.02284473302698,"TOTAL",2011,"EICV","NYAGATARE",2,"Receive Care When Ill",7,50.02
"2361",3384,"care.when.ill",49.05,0.035214632021905,"MALE",2011,"EICV","NYAGATARE",2,"Receive Care When Ill",7,49.05
"2362",3385,"care.when.ill",50.73,0.0300126369624736,"FEMALE",2011,"EICV","NYAGATARE",2,"Receive Care When Ill",7,50.73
"2363",3386,"care.when.ill",66.67,0.157135988956353,"URBAN",2011,"EICV","NYAGATARE",2,"Receive Care When Ill",7,66.67
"2364",3387,"care.when.ill",49.63,0.02304881021098,"RURAL",2011,"EICV","NYAGATARE",2,"Receive Care When Ill",7,49.63
"2365",3388,"care.when.ill",47.85,0.0567292799374848,"SEVERELY-POOR",2011,"EICV","NYAGATARE",2,"Receive Care When Ill",7,47.85
"2366",3389,"care.when.ill",34.38,0.0536956603851339,"POOR",2011,"EICV","NYAGATARE",2,"Receive Care When Ill",7,34.38
"2367",3390,"care.when.ill",54.03,0.027651220330103,"NON-POOR",2011,"EICV","NYAGATARE",2,"Receive Care When Ill",7,54.03
"2368",3391,"improved.water",47.7,0.0104540693489846,"TOTAL",2011,"EICV","NYAGATARE",2,"Clean Water",8,47.7
"2369",3392,"improved.water",46.79,0.0149057130330868,"MALE",2011,"EICV","NYAGATARE",2,"Clean Water",8,46.79
"2370",3393,"improved.water",48.58,0.0146610897987282,"FEMALE",2011,"EICV","NYAGATARE",2,"Clean Water",8,48.58
"2371",3395,"improved.water",46.46,0.0105128833281762,"RURAL",2011,"EICV","NYAGATARE",2,"Clean Water",8,46.46
"2372",3396,"improved.water",38.38,0.0232398990664114,"SEVERELY-POOR",2011,"EICV","NYAGATARE",2,"Clean Water",8,38.38
"2373",3397,"improved.water",46.76,0.0238582193091443,"POOR",2011,"EICV","NYAGATARE",2,"Clean Water",8,46.76
"2374",3398,"improved.water",50.81,0.0134069876553479,"NON-POOR",2011,"EICV","NYAGATARE",2,"Clean Water",8,50.81
"2375",3399,"improved.sanitation",93.79,0.00506681592118661,"TOTAL",2011,"EICV","NYAGATARE",2,"Improved Sanitation",9,93.79
"2376",3400,"improved.sanitation",93.95,0.00728621385446229,"MALE",2011,"EICV","NYAGATARE",2,"Improved Sanitation",9,93.95
"2377",3401,"improved.sanitation",93.63,0.00704934886544313,"FEMALE",2011,"EICV","NYAGATARE",2,"Improved Sanitation",9,93.63
"2378",3403,"improved.sanitation",93.64,0.00518165203173373,"RURAL",2011,"EICV","NYAGATARE",2,"Improved Sanitation",9,93.64
"2379",3404,"improved.sanitation",96.04,0.00921513389973431,"SEVERELY-POOR",2011,"EICV","NYAGATARE",2,"Improved Sanitation",9,96.04
"2380",3405,"improved.sanitation",92.46,0.0122160660023784,"POOR",2011,"EICV","NYAGATARE",2,"Improved Sanitation",9,92.46
"2381",3406,"improved.sanitation",93.5,0.00668319218595812,"NON-POOR",2011,"EICV","NYAGATARE",2,"Improved Sanitation",9,93.5
"2382",3407,"electric.lighting",10.91,0.00662055088242713,"TOTAL",2011,"EICV","NYAGATARE",2,"Electricity",10,10.91
"2383",3408,"electric.lighting",10.1,0.00906891979823279,"MALE",2011,"EICV","NYAGATARE",2,"Electricity",10,10.1
"2384",3409,"electric.lighting",11.69,0.0096195736286294,"FEMALE",2011,"EICV","NYAGATARE",2,"Electricity",10,11.69
"2385",3410,"electric.lighting",80.95,0.0605917772493331,"URBAN",2011,"EICV","NYAGATARE",2,"Electricity",10,80.95
"2386",3411,"electric.lighting",9.25,0.00609813109135371,"RURAL",2011,"EICV","NYAGATARE",2,"Electricity",10,9.25
"2387",3413,"electric.lighting",1.98,0.00658078147537949,"POOR",2011,"EICV","NYAGATARE",2,"Electricity",10,1.98
"2388",3414,"electric.lighting",16.89,0.0100894606785745,"NON-POOR",2011,"EICV","NYAGATARE",2,"Electricity",10,16.89
"2389",3415,"primary.attendance",87.09,0.017043606818081,"TOTAL",2011,"EICV","NYAGATARE",2,"Primary Education",12,87.09
"2390",3416,"primary.attendance",83.56,0.025388608879652,"MALE",2011,"EICV","NYAGATARE",2,"Primary Education",12,83.56
"2391",3417,"primary.attendance",91.52,0.0210789683760338,"FEMALE",2011,"EICV","NYAGATARE",2,"Primary Education",12,91.52
"2392",3419,"primary.attendance",87.25,0.017020059888712,"RURAL",2011,"EICV","NYAGATARE",2,"Primary Education",12,87.25
"2393",3420,"primary.attendance",85.12,0.0373260183898616,"SEVERELY-POOR",2011,"EICV","NYAGATARE",2,"Primary Education",12,85.12
"2394",3421,"primary.attendance",85.59,0.0402507097657642,"POOR",2011,"EICV","NYAGATARE",2,"Primary Education",12,85.59
"2395",3422,"primary.attendance",88.32,0.0216994557127584,"NON-POOR",2011,"EICV","NYAGATARE",2,"Primary Education",12,88.32
"2396",3423,"secondary.attendance",17.81,0.0205485687789448,"TOTAL",2011,"EICV","NYAGATARE",2,"Secondary Education",13,17.81
"2397",3424,"secondary.attendance",16.67,0.0273611041109359,"MALE",2011,"EICV","NYAGATARE",2,"Secondary Education",13,16.67
"2398",3425,"secondary.attendance",19.21,0.0311253114276951,"FEMALE",2011,"EICV","NYAGATARE",2,"Secondary Education",13,19.21
"2399",3426,"secondary.attendance",62.5,0.171164550464378,"URBAN",2011,"EICV","NYAGATARE",2,"Secondary Education",13,62.5
"2400",3427,"secondary.attendance",16.48,0.0199699202809919,"RURAL",2011,"EICV","NYAGATARE",2,"Secondary Education",13,16.48
"2401",3428,"secondary.attendance",6.68,0.0288899375758924,"SEVERELY-POOR",2011,"EICV","NYAGATARE",2,"Secondary Education",13,6.68
"2402",3429,"secondary.attendance",3.75,0.0234667618291432,"POOR",2011,"EICV","NYAGATARE",2,"Secondary Education",13,3.75
"2403",3430,"secondary.attendance",27.06,0.0314771120045865,"NON-POOR",2011,"EICV","NYAGATARE",2,"Secondary Education",13,27.06
"2404",3431,"literacy",59.99,0.0170222713535561,"TOTAL",2011,"EICV","NYAGATARE",2,"Literacy",14,59.99
"2405",3432,"literacy",67.11,0.0245364775304484,"MALE",2011,"EICV","NYAGATARE",2,"Literacy",14,67.11
"2406",3433,"literacy",54.16,0.0233030866817094,"FEMALE",2011,"EICV","NYAGATARE",2,"Literacy",14,54.16
"2407",3435,"literacy",59.56,0.0171289879390256,"RURAL",2011,"EICV","NYAGATARE",2,"Literacy",14,59.56
"2408",3436,"literacy",54.31,0.0366644452286596,"SEVERELY-POOR",2011,"EICV","NYAGATARE",2,"Literacy",14,54.31
"2409",3437,"literacy",57.77,0.0365206485886356,"POOR",2011,"EICV","NYAGATARE",2,"Literacy",14,57.77
"2410",3438,"literacy",62.97,0.0224522213597024,"NON-POOR",2011,"EICV","NYAGATARE",2,"Literacy",14,62.97
"2411",3439,"poor",73.01,0.00963778333086987,"TOTAL",2011,"EICV","NYAMAGABE",1,"Poverty",1,26.99
"2412",3440,"poor",72.51,0.0140547918666072,"MALE",2011,"EICV","NYAMAGABE",1,"Poverty",1,27.49
"2413",3441,"poor",73.47,0.0132401717218186,"FEMALE",2011,"EICV","NYAMAGABE",1,"Poverty",1,26.53
"2414",3442,"poor",64.27,0.0308367265791701,"URBAN",2011,"EICV","NYAMAGABE",1,"Poverty",1,35.73
"2415",3443,"poor",73.92,0.0101257756401754,"RURAL",2011,"EICV","NYAMAGABE",1,"Poverty",1,26.08
"2416",3444,"severely.poor",44.94,0.0106299221239186,"TOTAL",2011,"EICV","NYAMAGABE",1,"Severe Poverty",2,55.06
"2417",3445,"severely.poor",44.39,0.0154081926293404,"MALE",2011,"EICV","NYAMAGABE",1,"Severe Poverty",2,55.61
"2418",3446,"severely.poor",45.43,0.0146809313354319,"FEMALE",2011,"EICV","NYAMAGABE",1,"Severe Poverty",2,54.57
"2419",3447,"severely.poor",35.28,0.0302044895113671,"URBAN",2011,"EICV","NYAMAGABE",1,"Severe Poverty",2,64.72
"2420",3448,"severely.poor",45.94,0.0112850937949151,"RURAL",2011,"EICV","NYAMAGABE",1,"Severe Poverty",2,54.06
"2421",3449,"health.insurance",40.88,0.0105501349524999,"TOTAL",2011,"EICV","NYAMAGABE",2,"Have Health Insurance",6,40.88
"2422",3450,"health.insurance",40.29,0.0152795810960513,"MALE",2011,"EICV","NYAMAGABE",2,"Have Health Insurance",6,40.29
"2423",3451,"health.insurance",41.42,0.0145815322201551,"FEMALE",2011,"EICV","NYAMAGABE",2,"Have Health Insurance",6,41.42
"2424",3452,"health.insurance",36.21,0.0311037943807681,"URBAN",2011,"EICV","NYAMAGABE",2,"Have Health Insurance",6,36.21
"2425",3453,"health.insurance",41.37,0.0111870700124302,"RURAL",2011,"EICV","NYAMAGABE",2,"Have Health Insurance",6,41.37
"2426",3454,"health.insurance",29.52,0.0145759775593753,"SEVERELY-POOR",2011,"EICV","NYAMAGABE",2,"Have Health Insurance",6,29.52
"2427",3455,"health.insurance",43.62,0.0197925234393141,"POOR",2011,"EICV","NYAMAGABE",2,"Have Health Insurance",6,43.62
"2428",3456,"health.insurance",56.95,0.0208477772677771,"NON-POOR",2011,"EICV","NYAMAGABE",2,"Have Health Insurance",6,56.95
"2429",3457,"care.when.ill",20.77,0.0192688795086667,"TOTAL",2011,"EICV","NYAMAGABE",2,"Receive Care When Ill",7,20.77
"2430",3458,"care.when.ill",21.39,0.0302911158317674,"MALE",2011,"EICV","NYAMAGABE",2,"Receive Care When Ill",7,21.39
"2431",3459,"care.when.ill",20.34,0.0249729853527594,"FEMALE",2011,"EICV","NYAMAGABE",2,"Receive Care When Ill",7,20.34
"2432",3460,"care.when.ill",15.92,0.0491307434124264,"URBAN",2011,"EICV","NYAMAGABE",2,"Receive Care When Ill",7,15.92
"2433",3461,"care.when.ill",21.35,0.0207493010470477,"RURAL",2011,"EICV","NYAMAGABE",2,"Receive Care When Ill",7,21.35
"2434",3462,"care.when.ill",12.3,0.0234211478553673,"SEVERELY-POOR",2011,"EICV","NYAMAGABE",2,"Receive Care When Ill",7,12.3
"2435",3463,"care.when.ill",18.84,0.0347701711394707,"POOR",2011,"EICV","NYAMAGABE",2,"Receive Care When Ill",7,18.84
"2436",3464,"care.when.ill",37.59,0.0454145434003456,"NON-POOR",2011,"EICV","NYAMAGABE",2,"Receive Care When Ill",7,37.59
"2437",3465,"improved.water",69.13,0.00989372089084404,"TOTAL",2011,"EICV","NYAMAGABE",2,"Clean Water",8,69.13
"2438",3466,"improved.water",69.95,0.0142877046620251,"MALE",2011,"EICV","NYAMAGABE",2,"Clean Water",8,69.95
"2439",3467,"improved.water",68.4,0.013709425049788,"FEMALE",2011,"EICV","NYAMAGABE",2,"Clean Water",8,68.4
"2440",3468,"improved.water",84.39,0.0220219386407495,"URBAN",2011,"EICV","NYAMAGABE",2,"Clean Water",8,84.39
"2441",3469,"improved.water",67.56,0.0106121537746948,"RURAL",2011,"EICV","NYAMAGABE",2,"Clean Water",8,67.56
"2442",3470,"improved.water",63.71,0.0153305976418944,"SEVERELY-POOR",2011,"EICV","NYAMAGABE",2,"Clean Water",8,63.71
"2443",3471,"improved.water",71.57,0.017824155946213,"POOR",2011,"EICV","NYAMAGABE",2,"Clean Water",8,71.57
"2444",3472,"improved.water",75.63,0.0181242989033576,"NON-POOR",2011,"EICV","NYAMAGABE",2,"Clean Water",8,75.63
"2445",3473,"improved.sanitation",73.05,0.00950456343059985,"TOTAL",2011,"EICV","NYAMAGABE",2,"Improved Sanitation",9,73.05
"2446",3474,"improved.sanitation",74.32,0.0136338150253564,"MALE",2011,"EICV","NYAMAGABE",2,"Improved Sanitation",9,74.32
"2447",3475,"improved.sanitation",71.91,0.0132428033295083,"FEMALE",2011,"EICV","NYAMAGABE",2,"Improved Sanitation",9,71.91
"2448",3476,"improved.sanitation",86.2,0.0218709169524143,"URBAN",2011,"EICV","NYAMAGABE",2,"Improved Sanitation",9,86.2
"2449",3477,"improved.sanitation",71.69,0.0101990617731529,"RURAL",2011,"EICV","NYAMAGABE",2,"Improved Sanitation",9,71.69
"2450",3478,"improved.sanitation",63.64,0.0152435998130937,"SEVERELY-POOR",2011,"EICV","NYAMAGABE",2,"Improved Sanitation",9,63.64
"2451",3479,"improved.sanitation",79.25,0.0163998439321806,"POOR",2011,"EICV","NYAMAGABE",2,"Improved Sanitation",9,79.25
"2452",3480,"improved.sanitation",82.28,0.0161691801561241,"NON-POOR",2011,"EICV","NYAMAGABE",2,"Improved Sanitation",9,82.28
"2453",3481,"electric.lighting",2.8,0.00343422487193897,"TOTAL",2011,"EICV","NYAMAGABE",2,"Electricity",10,2.8
"2454",3482,"electric.lighting",2.3,0.0045494438735778,"MALE",2011,"EICV","NYAMAGABE",2,"Electricity",10,2.3
"2455",3483,"electric.lighting",3.24,0.00507411803345277,"FEMALE",2011,"EICV","NYAMAGABE",2,"Electricity",10,3.24
"2456",3484,"electric.lighting",20.04,0.0258497531333602,"URBAN",2011,"EICV","NYAMAGABE",2,"Electricity",10,20.04
"2457",3485,"electric.lighting",1.02,0.00238444387243628,"RURAL",2011,"EICV","NYAMAGABE",2,"Electricity",10,1.02
"2458",3487,"electric.lighting",0.66,0.00269688364087022,"POOR",2011,"EICV","NYAMAGABE",2,"Electricity",10,0.66
"2459",3488,"electric.lighting",9.68,0.0120171248968445,"NON-POOR",2011,"EICV","NYAMAGABE",2,"Electricity",10,9.68
"2460",3489,"primary.attendance",90.54,0.0147409348937433,"TOTAL",2011,"EICV","NYAMAGABE",2,"Primary Education",12,90.54
"2461",3490,"primary.attendance",89.64,0.0215722710074159,"MALE",2011,"EICV","NYAMAGABE",2,"Primary Education",12,89.64
"2462",3491,"primary.attendance",91.42,0.0201009503174698,"FEMALE",2011,"EICV","NYAMAGABE",2,"Primary Education",12,91.42
"2463",3492,"primary.attendance",95.1,0.027736810685738,"URBAN",2011,"EICV","NYAMAGABE",2,"Primary Education",12,95.1
"2464",3493,"primary.attendance",89.96,0.016208258890474,"RURAL",2011,"EICV","NYAMAGABE",2,"Primary Education",12,89.96
"2465",3494,"primary.attendance",88.59,0.0226493375472377,"SEVERELY-POOR",2011,"EICV","NYAMAGABE",2,"Primary Education",12,88.59
"2466",3495,"primary.attendance",91.24,0.026586742963743,"POOR",2011,"EICV","NYAMAGABE",2,"Primary Education",12,91.24
"2467",3496,"primary.attendance",93.97,0.0261944137908012,"NON-POOR",2011,"EICV","NYAMAGABE",2,"Primary Education",12,93.97
"2468",3497,"secondary.attendance",14.66,0.0196925022298451,"TOTAL",2011,"EICV","NYAMAGABE",2,"Secondary Education",13,14.66
"2469",3498,"secondary.attendance",15.34,0.0279676634247653,"MALE",2011,"EICV","NYAMAGABE",2,"Secondary Education",13,15.34
"2470",3499,"secondary.attendance",13.97,0.0277119166456371,"FEMALE",2011,"EICV","NYAMAGABE",2,"Secondary Education",13,13.97
"2471",3500,"secondary.attendance",23.44,0.0658062741197876,"URBAN",2011,"EICV","NYAMAGABE",2,"Secondary Education",13,23.44
"2472",3501,"secondary.attendance",13.63,0.0205401181416542,"RURAL",2011,"EICV","NYAMAGABE",2,"Secondary Education",13,13.63
"2473",3502,"secondary.attendance",7.63,0.0213911781859531,"SEVERELY-POOR",2011,"EICV","NYAMAGABE",2,"Secondary Education",13,7.63
"2474",3503,"secondary.attendance",17.1,0.0372285346765221,"POOR",2011,"EICV","NYAMAGABE",2,"Secondary Education",13,17.1
"2475",3504,"secondary.attendance",26.73,0.0536992931168663,"NON-POOR",2011,"EICV","NYAMAGABE",2,"Secondary Education",13,26.73
"2476",3505,"literacy",54.72,0.0171338001460755,"TOTAL",2011,"EICV","NYAMAGABE",2,"Literacy",14,54.72
"2477",3506,"literacy",62.73,0.0254386370634107,"MALE",2011,"EICV","NYAMAGABE",2,"Literacy",14,62.73
"2478",3507,"literacy",48.73,0.0227242871466295,"FEMALE",2011,"EICV","NYAMAGABE",2,"Literacy",14,48.73
"2479",3508,"literacy",58.12,0.0563130067034651,"URBAN",2011,"EICV","NYAMAGABE",2,"Literacy",14,58.12
"2480",3509,"literacy",54.45,0.0179388772173122,"RURAL",2011,"EICV","NYAMAGABE",2,"Literacy",14,54.45
"2481",3510,"literacy",46.95,0.0253780931524156,"SEVERELY-POOR",2011,"EICV","NYAMAGABE",2,"Literacy",14,46.95
"2482",3511,"literacy",60.94,0.0306901743894946,"POOR",2011,"EICV","NYAMAGABE",2,"Literacy",14,60.94
"2483",3512,"literacy",60.95,0.0338702032243843,"NON-POOR",2011,"EICV","NYAMAGABE",2,"Literacy",14,60.95
"2484",3513,"poor",62.85,0.0103015620572858,"TOTAL",2011,"EICV","NYAMASHEKE",1,"Poverty",1,37.15
"2485",3514,"poor",63.39,0.0152355197619629,"MALE",2011,"EICV","NYAMASHEKE",1,"Poverty",1,36.61
"2486",3515,"poor",62.41,0.013975654236773,"FEMALE",2011,"EICV","NYAMASHEKE",1,"Poverty",1,37.59
"2487",3516,"poor",62.85,0.0103015620572858,"RURAL",2011,"EICV","NYAMASHEKE",1,"Poverty",1,37.15
"2488",3517,"severely.poor",40.21,0.0102665448142863,"TOTAL",2011,"EICV","NYAMASHEKE",1,"Severe Poverty",2,59.79
"2489",3518,"severely.poor",40.58,0.0153040540128899,"MALE",2011,"EICV","NYAMASHEKE",1,"Severe Poverty",2,59.42
"2490",3519,"severely.poor",39.92,0.0138418069739122,"FEMALE",2011,"EICV","NYAMASHEKE",1,"Severe Poverty",2,60.08
"2491",3520,"severely.poor",40.21,0.0102665448142863,"RURAL",2011,"EICV","NYAMASHEKE",1,"Severe Poverty",2,59.79
